"","Student_ID","Semster_Name","Paper 1","Paper 2","Paper 3","Paper 4","Paper 5","Paper 6","Paper 7"
"19892","SID20168453","Sem_4",82,53,55,83,62,75,45
"19893","SID20168453","Sem_5",72,100,98,65,66,94,96
"19894","SID20168453","Sem_6",89,49,81,64,72,45,97
"19896","SID20168453","Sem_8",78,97,95,46,58,68,60
"19897","SID20168458","Sem_1",63,58,66,62,53,51,72
"19898","SID20168458","Sem_2",94,88,67,40,82,90,78
"19899","SID20168458","Sem_3",85,99,52,52,79,64,43
"19900","SID20168458","Sem_4",43,87,76,89,26,44,75
"19901","SID20168458","Sem_5",52,94,50,98,73,83,95
"19902","SID20168458","Sem_6",71,71,66,98,52,98,92
"19903","SID20168458","Sem_7",85,47,73,43,98,95,51
"19905","SID20168477","Sem_1",57,59,67,59,62,67,54
"19906","SID20168477","Sem_2",77,91,71,50,79,99,45
"19907","SID20168477","Sem_3",96,68,65,64,64,89,65
"19909","SID20168477","Sem_5",90,63,82,51,58,74,67
"19910","SID20168477","Sem_6",51,41,66,51,54,53,27
"19911","SID20168477","Sem_7",84,56,65,99,40,57,98
"19912","SID20168477","Sem_8",84,88,74,47,79,75,85
"19913","SID20168479","Sem_1",79,74,57,46,78,73,58
"19914","SID20168479","Sem_2",84,85,77,86,86,85,81
"19915","SID20168479","Sem_3",51,61,54,93,43,93,73
"19916","SID20168479","Sem_4",42,96,54,58,55,44,59
"19918","SID20168479","Sem_6",93,99,73,41,84,50,61
"19919","SID20168479","Sem_7",94,81,63,94,82,88,91
"19920","SID20168479","Sem_8",72,79,67,63,95,63,69
"19921","SID20168502","Sem_1",43,86,78,52,79,51,61
"19922","SID20168502","Sem_2",46,95,40,44,69,64,62
"19923","SID20168502","Sem_3",82,48,51,22,63,58,43
"19924","SID20168502","Sem_4",70,89,67,46,68,86,56
"19926","SID20168502","Sem_6",44,93,62,65,89,44,75
"19927","SID20168502","Sem_7",81,85,82,41,79,79,40
"19928","SID20168502","Sem_8",82,86,52,41,68,44,80
"19930","SID20168518","Sem_2",66,92,63,80,85,49,55
"19931","SID20168518","Sem_3",91,95,49,85,55,83,86
"19932","SID20168518","Sem_4",83,85,84,56,73,97,75
"19933","SID20168518","Sem_5",50,77,64,40,41,74,67
"19934","SID20168518","Sem_6",72,62,61,78,40,87,52
"19935","SID20168518","Sem_7",42,86,98,98,63,83,63
"19936","SID20168518","Sem_8",50,74,43,93,91,72,45
"19937","SID20168519","Sem_1",68,67,67,49,92,77,51
"19938","SID20168519","Sem_2",90,94,91,58,81,79,47
"19939","SID20168519","Sem_3",100,82,97,64,97,57,66
"19940","SID20168519","Sem_4",53,41,97,85,73,42,65
"19941","SID20168519","Sem_5",45,79,77,47,93,63,87
"19942","SID20168519","Sem_6",60,45,49,83,87,97,70
"19943","SID20168519","Sem_7",55,41,61,83,48,93,94
"19944","SID20168519","Sem_8",47,73,25,64,49,58,93
"19945","SID20168545","Sem_1",76,71,81,98,29,83,40
"19947","SID20168545","Sem_3",59,48,88,77,68,94,43
"19948","SID20168545","Sem_4",58,51,42,85,51,51,79
"19949","SID20168545","Sem_5",95,55,41,67,91,62,75
"19950","SID20168545","Sem_6",54,64,74,79,40,78,53
"19951","SID20168545","Sem_7",86,56,71,82,79,50,45
"19952","SID20168545","Sem_8",42,73,52,52,80,67,58
"19953","SID20168551","Sem_1",88,75,44,100,85,48,73
"19954","SID20168551","Sem_2",82,95,75,62,77,85,100
"19955","SID20168551","Sem_3",86,41,43,55,66,61,41
"19956","SID20168551","Sem_4",54,90,49,43,49,54,50
"19957","SID20168551","Sem_5",68,84,21,60,42,65,41
"19958","SID20168551","Sem_6",73,99,93,45,67,81,57
"19959","SID20168551","Sem_7",48,98,88,76,63,70,91
"19960","SID20168551","Sem_8",71,45,45,67,73,79,58
"19961","SID20168562","Sem_1",95,78,76,83,67,98,86
"19962","SID20168562","Sem_2",66,95,91,62,99,60,45
"19964","SID20168562","Sem_4",81,87,54,74,94,62,46
"19966","SID20168562","Sem_6",73,68,60,65,73,89,79
"19967","SID20168562","Sem_7",77,77,95,97,55,85,54
"19968","SID20168562","Sem_8",65,75,46,93,84,40,56
"19969","SID20168563","Sem_1",82,73,62,77,54,77,85
"19970","SID20168563","Sem_2",53,70,61,82,50,57,57
"19971","SID20168563","Sem_3",92,88,75,97,54,54,53
"19972","SID20168563","Sem_4",46,87,41,50,45,83,98
"19973","SID20168563","Sem_5",45,52,77,56,41,97,99
"19974","SID20168563","Sem_6",43,90,52,73,87,87,50
"19975","SID20168563","Sem_7",55,47,83,58,87,59,75
"19976","SID20168563","Sem_8",69,51,96,52,45,84,52
"19977","SID20168586","Sem_1",69,58,50,75,40,76,94
"19978","SID20168586","Sem_2",99,59,93,62,97,82,41
"19981","SID20168586","Sem_5",45,51,68,55,68,58,50
"19982","SID20168586","Sem_6",45,75,97,42,50,40,86
"19983","SID20168586","Sem_7",91,66,95,74,51,87,73
"19984","SID20168586","Sem_8",73,94,72,90,78,72,99
"19985","SID20168588","Sem_1",89,79,53,51,66,86,76
"19986","SID20168588","Sem_2",49,49,85,86,98,59,46
"19987","SID20168588","Sem_3",43,53,95,66,85,67,76
"19988","SID20168588","Sem_4",45,98,42,53,91,79,69
"19989","SID20168588","Sem_5",100,81,61,52,71,69,70
"19990","SID20168588","Sem_6",84,88,84,63,97,69,59
"19991","SID20168588","Sem_7",56,56,90,75,59,89,42
"19992","SID20168588","Sem_8",77,52,82,77,83,79,89
"19993","SID20168634","Sem_1",98,75,80,57,91,69,82
"19994","SID20168634","Sem_2",66,98,44,55,62,81,40
"19995","SID20168634","Sem_3",84,51,61,58,82,41,80
"19997","SID20168634","Sem_5",75,64,79,71,98,96,87
"19998","SID20168634","Sem_6",48,55,52,94,100,62,81
"20000","SID20168634","Sem_8",81,46,54,72,59,90,77
"20001","SID20168650","Sem_1",66,85,45,82,62,44,46
"20002","SID20168650","Sem_2",85,58,80,59,100,70,70
"20003","SID20168650","Sem_3",86,55,63,63,56,46,84
"20004","SID20168650","Sem_4",46,43,55,56,84,84,62
"20005","SID20168650","Sem_5",95,95,70,69,93,96,94
"20006","SID20168650","Sem_6",99,62,25,63,50,49,56
"20007","SID20168650","Sem_7",74,40,90,80,69,55,68
"20008","SID20168650","Sem_8",61,96,97,100,65,63,54
"20009","SID20168658","Sem_1",85,43,69,72,74,51,96
"20010","SID20168658","Sem_2",59,64,53,77,92,87,73
"20011","SID20168658","Sem_3",95,22,96,57,94,51,59
"20012","SID20168658","Sem_4",41,66,99,99,84,86,74
"20013","SID20168658","Sem_5",76,47,42,78,57,63,58
"20015","SID20168658","Sem_7",79,100,84,47,99,71,90
"20016","SID20168658","Sem_8",99,69,85,58,72,74,53
"20017","SID20168676","Sem_1",67,58,57,64,50,52,81
"20018","SID20168676","Sem_2",75,98,83,65,75,48,65
"20019","SID20168676","Sem_3",54,77,53,41,90,90,61
"20020","SID20168676","Sem_4",60,51,84,86,93,50,53
"20021","SID20168676","Sem_5",95,90,100,97,86,74,96
"20022","SID20168676","Sem_6",87,45,46,68,46,73,62
"20023","SID20168676","Sem_7",44,53,89,44,64,67,98
"20024","SID20168676","Sem_8",75,77,95,60,93,76,72
"20025","SID20168685","Sem_1",52,59,45,60,47,87,95
"20026","SID20168685","Sem_2",88,73,67,59,60,66,88
"20027","SID20168685","Sem_3",89,84,71,84,57,97,59
"20028","SID20168685","Sem_4",99,72,83,55,93,50,83
"20029","SID20168685","Sem_5",100,46,40,85,52,45,42
"20030","SID20168685","Sem_6",59,44,74,93,89,44,89
"20031","SID20168685","Sem_7",74,59,93,85,42,69,71
"20032","SID20168685","Sem_8",88,87,82,82,61,65,59
"20033","SID20168688","Sem_1",100,95,87,77,90,97,58
"20035","SID20168688","Sem_3",47,70,63,52,95,59,87
"20037","SID20168688","Sem_5",40,66,54,47,42,54,57
"20038","SID20168688","Sem_6",41,62,52,50,68,40,49
"20039","SID20168688","Sem_7",75,75,78,68,80,46,47
"20040","SID20168688","Sem_8",43,40,41,57,68,97,64
"20042","SID20168703","Sem_2",48,90,58,46,90,50,63
"20044","SID20168703","Sem_4",95,53,78,51,88,40,52
"20045","SID20168703","Sem_5",100,51,70,80,64,58,44
"20046","SID20168703","Sem_6",100,93,64,49,95,62,72
"20047","SID20168703","Sem_7",56,43,61,86,49,96,63
"20048","SID20168703","Sem_8",77,67,99,96,66,55,98
"20049","SID20168704","Sem_1",47,84,75,54,65,64,85
"20050","SID20168704","Sem_2",85,41,52,85,65,76,62
"20051","SID20168704","Sem_3",83,48,48,91,93,87,53
"20052","SID20168704","Sem_4",69,49,68,77,64,52,72
"20053","SID20168704","Sem_5",62,40,80,60,95,85,67
"20054","SID20168704","Sem_6",63,45,99,88,65,74,65
"20055","SID20168704","Sem_7",57,94,67,78,73,80,63
"20056","SID20168704","Sem_8",72,75,92,88,46,70,77
"20057","SID20168714","Sem_1",99,47,43,94,56,80,89
"20058","SID20168714","Sem_2",78,85,93,74,58,61,99
"20059","SID20168714","Sem_3",89,79,44,52,99,75,58
"20060","SID20168714","Sem_4",69,53,58,85,79,77,58
"20061","SID20168714","Sem_5",83,40,88,81,82,68,80
"20063","SID20168714","Sem_7",63,90,92,87,79,80,61
"20064","SID20168714","Sem_8",95,71,92,44,43,63,84
"20065","SID20168770","Sem_1",73,57,49,97,68,74,95
"20066","SID20168770","Sem_2",83,69,71,68,79,84,81
"20067","SID20168770","Sem_3",75,42,71,91,96,94,42
"20068","SID20168770","Sem_4",55,96,93,89,54,63,60
"20069","SID20168770","Sem_5",56,49,90,81,85,91,59
"20071","SID20168770","Sem_7",92,72,85,61,73,48,40
"20072","SID20168770","Sem_8",65,97,44,88,93,83,99
"20073","SID20168784","Sem_1",44,84,88,66,52,87,75
"20075","SID20168784","Sem_3",43,73,46,58,95,89,65
"20076","SID20168784","Sem_4",62,46,85,23,61,90,53
"20077","SID20168784","Sem_5",55,98,82,71,61,43,56
"20078","SID20168784","Sem_6",68,80,95,100,68,69,86
"20079","SID20168784","Sem_7",52,57,54,58,87,83,41
"20080","SID20168784","Sem_8",59,59,64,66,44,67,43
"20081","SID20168835","Sem_1",75,66,81,40,80,72,62
"20083","SID20168835","Sem_3",87,69,49,60,61,100,97
"20084","SID20168835","Sem_4",100,88,97,81,51,74,61
"20085","SID20168835","Sem_5",58,58,44,41,48,80,59
"20086","SID20168835","Sem_6",91,41,47,73,94,74,44
"20087","SID20168835","Sem_7",90,93,98,83,73,71,92
"20089","SID20168836","Sem_1",82,81,48,52,61,98,65
"20091","SID20168836","Sem_3",49,91,73,67,76,52,66
"20093","SID20168836","Sem_5",49,55,74,66,53,99,73
"20094","SID20168836","Sem_6",99,81,60,73,92,54,49
"20095","SID20168836","Sem_7",99,68,82,58,53,55,41
"20096","SID20168836","Sem_8",89,75,67,57,83,43,75
"20097","SID20168846","Sem_1",60,72,88,78,86,83,86
"20098","SID20168846","Sem_2",84,57,80,81,89,83,100
"20099","SID20168846","Sem_3",47,78,49,69,93,72,69
"20100","SID20168846","Sem_4",89,67,42,91,69,62,61
"20101","SID20168846","Sem_5",46,44,63,53,85,47,44
"20102","SID20168846","Sem_6",79,40,79,94,57,42,81
"20103","SID20168846","Sem_7",58,92,93,55,68,70,68
"20104","SID20168846","Sem_8",95,77,50,99,61,95,71
"20105","SID20168875","Sem_1",93,96,79,52,92,97,48
"20106","SID20168875","Sem_2",54,78,84,46,62,94,68
"20107","SID20168875","Sem_3",40,41,90,44,87,64,98
"20108","SID20168875","Sem_4",71,84,74,64,95,90,84
"20109","SID20168875","Sem_5",81,68,81,72,65,69,73
"20110","SID20168875","Sem_6",87,82,65,74,59,67,56
"20112","SID20168875","Sem_8",98,24,67,61,48,78,100
"20113","SID20168876","Sem_1",93,79,79,90,70,43,87
"20114","SID20168876","Sem_2",74,90,76,78,85,70,95
"20115","SID20168876","Sem_3",89,80,58,71,82,73,62
"20116","SID20168876","Sem_4",71,74,75,80,75,83,84
"20117","SID20168876","Sem_5",55,98,45,41,47,71,68
"20118","SID20168876","Sem_6",92,28,95,48,56,100,75
"20120","SID20168876","Sem_8",89,92,71,93,54,76,88
"20121","SID20168902","Sem_1",83,67,45,75,75,44,85
"20122","SID20168902","Sem_2",81,91,75,62,45,67,85
"20123","SID20168902","Sem_3",69,78,83,96,88,69,83
"20124","SID20168902","Sem_4",94,52,41,68,92,40,95
"20125","SID20168902","Sem_5",52,82,82,72,44,77,55
"20126","SID20168902","Sem_6",70,74,43,68,96,96,73
"20127","SID20168902","Sem_7",42,43,57,90,79,93,99
"20128","SID20168902","Sem_8",85,60,58,92,87,59,90
"20129","SID20168911","Sem_1",66,43,80,58,82,61,93
"20130","SID20168911","Sem_2",91,89,59,62,96,98,87
"20132","SID20168911","Sem_4",98,60,67,74,64,48,86
"20133","SID20168911","Sem_5",99,45,59,81,93,88,58
"20134","SID20168911","Sem_6",55,40,45,68,65,82,42
"20135","SID20168911","Sem_7",72,57,46,76,93,44,75
"20136","SID20168911","Sem_8",72,61,43,64,81,65,29
"20137","SID20168922","Sem_1",69,53,99,79,87,65,48
"20139","SID20168922","Sem_3",72,64,55,54,64,88,97
"20140","SID20168922","Sem_4",93,83,76,75,75,70,96
"20142","SID20168922","Sem_6",92,59,75,43,63,73,91
"20144","SID20168922","Sem_8",96,44,58,49,89,73,71
"20145","SID20168931","Sem_1",77,96,46,44,71,56,71
"20146","SID20168931","Sem_2",69,82,90,54,85,86,67
"20147","SID20168931","Sem_3",92,78,50,84,49,46,66
"20148","SID20168931","Sem_4",96,89,99,93,43,63,93
"20149","SID20168931","Sem_5",88,57,55,64,49,63,74
"20150","SID20168931","Sem_6",51,86,68,79,50,42,51
"20152","SID20168931","Sem_8",71,42,73,97,53,64,43
"20154","SID20168951","Sem_2",40,45,72,78,98,87,60
"20155","SID20168951","Sem_3",73,84,60,98,43,90,71
"20156","SID20168951","Sem_4",72,74,42,95,50,52,76
"20157","SID20168951","Sem_5",97,78,73,53,94,43,44
"20159","SID20168951","Sem_7",41,44,40,84,73,48,69
"20160","SID20168951","Sem_8",98,48,85,89,45,85,85
"20162","SID20168953","Sem_2",50,87,44,76,43,67,90
"20163","SID20168953","Sem_3",82,100,58,89,61,84,93
"20164","SID20168953","Sem_4",90,96,54,53,94,49,93
"20165","SID20168953","Sem_5",60,81,42,54,67,91,43
"20166","SID20168953","Sem_6",97,82,76,58,45,93,70
"20167","SID20168953","Sem_7",99,80,93,94,70,44,51
"20168","SID20168953","Sem_8",88,61,100,63,48,42,43
"20169","SID20168971","Sem_1",70,67,56,75,48,43,87
"20170","SID20168971","Sem_2",82,95,48,84,70,99,42
"20171","SID20168971","Sem_3",65,44,54,42,43,97,81
"20172","SID20168971","Sem_4",78,63,84,83,69,83,59
"20173","SID20168971","Sem_5",98,73,40,59,70,93,87
"20175","SID20168971","Sem_7",98,82,82,45,41,66,89
"20176","SID20168971","Sem_8",49,55,82,49,85,90,68
"20177","SID20169023","Sem_1",89,85,82,89,86,57,96
"20178","SID20169023","Sem_2",75,56,78,68,26,52,76
"20179","SID20169023","Sem_3",94,59,55,46,78,100,43
"20180","SID20169023","Sem_4",94,71,63,80,96,89,100
"20181","SID20169023","Sem_5",81,82,63,84,61,98,83
"20182","SID20169023","Sem_6",42,85,79,62,42,96,48
"20183","SID20169023","Sem_7",54,53,98,56,56,90,54
"20184","SID20169023","Sem_8",70,100,44,98,84,75,96
"20185","SID20169047","Sem_1",46,69,48,65,53,99,40
"20186","SID20169047","Sem_2",45,94,84,41,63,67,79
"20187","SID20169047","Sem_3",69,58,69,69,82,23,52
"20188","SID20169047","Sem_4",53,43,82,45,48,56,98
"20189","SID20169047","Sem_5",47,85,87,95,60,50,96
"20190","SID20169047","Sem_6",86,82,97,87,43,46,96
"20191","SID20169047","Sem_7",74,73,82,46,100,64,96
"20193","SID20169102","Sem_1",77,64,76,40,74,46,50
"20194","SID20169102","Sem_2",65,74,90,67,54,86,99
"20195","SID20169102","Sem_3",50,96,53,83,67,98,100
"20196","SID20169102","Sem_4",42,50,58,48,99,49,62
"20197","SID20169102","Sem_5",79,69,92,40,88,99,86
"20198","SID20169102","Sem_6",50,98,68,93,61,46,74
"20199","SID20169102","Sem_7",58,83,54,77,71,72,88
"20200","SID20169102","Sem_8",88,88,88,75,72,44,67
"20201","SID20169104","Sem_1",43,59,46,45,98,60,45
"20203","SID20169104","Sem_3",96,50,50,54,96,28,62
"20205","SID20169104","Sem_5",77,90,51,88,66,57,71
"20206","SID20169104","Sem_6",84,47,88,84,48,45,84
"20207","SID20169104","Sem_7",66,60,60,76,97,66,58
"20208","SID20169104","Sem_8",73,79,61,56,78,67,68
"20209","SID20169134","Sem_1",76,51,40,45,73,97,61
"20210","SID20169134","Sem_2",81,81,43,86,84,89,68
"20212","SID20169134","Sem_4",75,76,63,73,87,72,96
"20214","SID20169134","Sem_6",91,42,83,58,63,73,74
"20215","SID20169134","Sem_7",50,65,41,75,53,91,93
"20216","SID20169134","Sem_8",57,89,82,90,76,99,77
"20217","SID20169152","Sem_1",72,72,78,69,60,97,95
"20218","SID20169152","Sem_2",74,98,75,65,71,48,76
"20219","SID20169152","Sem_3",76,59,90,54,47,23,76
"20220","SID20169152","Sem_4",53,61,40,75,66,55,46
"20221","SID20169152","Sem_5",82,43,96,71,54,90,50
"20222","SID20169152","Sem_6",89,89,64,56,77,73,89
"20227","SID20169169","Sem_3",59,55,93,45,49,58,96
"20228","SID20169169","Sem_4",76,55,50,65,54,57,79
"20229","SID20169169","Sem_5",55,96,83,94,47,90,58
"20230","SID20169169","Sem_6",66,68,82,70,47,48,89
"20231","SID20169169","Sem_7",94,96,84,72,55,66,71
"20232","SID20169169","Sem_8",65,77,58,91,53,62,22
"20233","SID20169199","Sem_1",77,50,60,100,88,65,69
"20234","SID20169199","Sem_2",42,99,80,70,49,85,98
"20235","SID20169199","Sem_3",65,95,61,44,59,65,93
"20236","SID20169199","Sem_4",84,73,63,69,92,56,88
"20238","SID20169199","Sem_6",51,56,84,51,42,51,74
"20239","SID20169199","Sem_7",51,89,90,94,48,40,58
"20240","SID20169199","Sem_8",54,60,94,89,70,53,92
"20241","SID20169207","Sem_1",83,40,67,87,100,73,100
"20243","SID20169207","Sem_3",48,44,49,88,52,88,99
"20244","SID20169207","Sem_4",75,48,93,44,49,53,96
"20245","SID20169207","Sem_5",86,86,55,52,94,98,52
"20247","SID20169207","Sem_7",71,93,95,64,94,54,83
"20248","SID20169207","Sem_8",63,45,44,62,64,72,92
"20249","SID20169211","Sem_1",60,100,44,88,77,45,53
"20251","SID20169211","Sem_3",57,73,55,89,53,79,42
"20252","SID20169211","Sem_4",59,59,40,78,57,94,62
"20254","SID20169211","Sem_6",53,60,70,56,66,63,76
"20255","SID20169211","Sem_7",59,47,56,78,68,43,73
"20256","SID20169211","Sem_8",78,89,100,69,57,67,47
"20257","SID20169216","Sem_1",68,94,71,81,46,75,67
"20258","SID20169216","Sem_2",97,50,66,76,89,44,74
"20259","SID20169216","Sem_3",88,53,83,63,69,45,97
"20260","SID20169216","Sem_4",77,80,97,94,43,41,92
"20261","SID20169216","Sem_5",76,65,82,49,42,43,75
"20262","SID20169216","Sem_6",73,58,74,64,45,96,58
"20263","SID20169216","Sem_7",48,67,61,51,47,91,89
"20265","SID20169217","Sem_1",82,76,63,52,51,47,87
"20266","SID20169217","Sem_2",62,95,84,76,67,56,78
"20267","SID20169217","Sem_3",80,71,91,59,79,49,77
"20269","SID20169217","Sem_5",40,71,48,68,42,70,88
"20270","SID20169217","Sem_6",96,65,90,94,69,79,59
"20271","SID20169217","Sem_7",70,77,46,82,57,75,91
"20272","SID20169217","Sem_8",95,76,76,94,69,51,88
"20273","SID20169218","Sem_1",43,97,58,64,87,55,79
"20274","SID20169218","Sem_2",67,44,68,78,72,95,89
"20275","SID20169218","Sem_3",64,85,88,82,81,42,62
"20276","SID20169218","Sem_4",57,74,57,81,57,63,93
"20277","SID20169218","Sem_5",40,92,90,59,52,72,62
"20278","SID20169218","Sem_6",84,60,95,42,100,87,90
"20279","SID20169218","Sem_7",40,41,56,97,95,81,91
"20280","SID20169218","Sem_8",61,55,52,89,60,94,77
"20281","SID20169225","Sem_1",51,45,86,67,89,84,98
"20282","SID20169225","Sem_2",27,100,83,79,53,67,86
"20283","SID20169225","Sem_3",92,81,71,55,74,78,58
"20284","SID20169225","Sem_4",99,63,74,44,61,77,97
"20285","SID20169225","Sem_5",77,56,97,67,72,73,49
"20286","SID20169225","Sem_6",41,79,82,42,57,90,71
"20287","SID20169225","Sem_7",49,92,93,63,85,52,58
"20289","SID20169251","Sem_1",56,72,78,54,94,50,40
"20290","SID20169251","Sem_2",56,80,72,56,69,46,68
"20291","SID20169251","Sem_3",82,99,43,95,55,59,40
"20292","SID20169251","Sem_4",45,63,41,48,76,89,49
"20293","SID20169251","Sem_5",92,70,65,94,91,67,83
"20294","SID20169251","Sem_6",58,71,100,61,58,71,92
"20295","SID20169251","Sem_7",43,24,70,48,82,48,89
"20296","SID20169251","Sem_8",74,91,72,49,97,50,73
"20297","SID20169262","Sem_1",70,49,56,47,85,86,41
"20298","SID20169262","Sem_2",93,94,72,58,45,70,45
"20299","SID20169262","Sem_3",72,82,79,76,94,53,45
"20300","SID20169262","Sem_4",100,56,79,85,77,44,29
"20301","SID20169262","Sem_5",90,57,79,86,59,71,44
"20302","SID20169262","Sem_6",96,91,88,82,48,99,68
"20303","SID20169262","Sem_7",55,47,65,100,54,94,62
"20304","SID20169262","Sem_8",65,86,70,64,81,91,41
"20305","SID20169276","Sem_1",59,91,56,66,95,42,60
"20306","SID20169276","Sem_2",88,94,54,60,59,86,69
"20308","SID20169276","Sem_4",81,63,78,63,53,73,96
"20309","SID20169276","Sem_5",50,76,91,55,92,78,48
"20310","SID20169276","Sem_6",45,52,68,52,73,99,75
"20311","SID20169276","Sem_7",24,80,95,65,46,65,80
"20312","SID20169276","Sem_8",46,54,60,96,59,87,97
"20313","SID20169304","Sem_1",57,74,79,87,83,56,44
"20314","SID20169304","Sem_2",84,77,54,91,48,84,82
"20315","SID20169304","Sem_3",68,77,70,91,48,76,66
"20316","SID20169304","Sem_4",61,93,66,59,92,90,51
"20317","SID20169304","Sem_5",74,62,53,81,63,70,78
"20319","SID20169304","Sem_7",70,66,62,93,43,83,83
"20320","SID20169304","Sem_8",83,72,87,72,48,85,78
"20321","SID20169310","Sem_1",97,48,93,61,54,83,51
"20322","SID20169310","Sem_2",43,64,45,61,87,44,65
"20323","SID20169310","Sem_3",61,59,90,86,43,58,66
"20326","SID20169310","Sem_6",46,70,43,77,95,51,85
"20327","SID20169310","Sem_7",67,93,59,86,81,65,53
"20328","SID20169310","Sem_8",63,46,43,66,70,43,62
"20329","SID20169314","Sem_1",90,96,49,81,69,51,69
"20330","SID20169314","Sem_2",96,68,52,41,75,99,44
"20331","SID20169314","Sem_3",66,66,70,73,81,71,78
"20332","SID20169314","Sem_4",98,84,61,89,87,77,57
"20334","SID20169314","Sem_6",76,59,69,56,53,72,82
"20335","SID20169314","Sem_7",87,69,84,52,55,69,79
"20336","SID20169314","Sem_8",69,90,75,64,98,44,20
"20337","SID20169335","Sem_1",64,80,93,45,62,62,68
"20338","SID20169335","Sem_2",83,99,54,84,52,45,74
"20339","SID20169335","Sem_3",51,100,46,68,78,79,47
"20340","SID20169335","Sem_4",65,43,71,75,52,65,80
"20341","SID20169335","Sem_5",86,87,72,66,53,80,56
"20342","SID20169335","Sem_6",42,77,59,61,97,70,63
"20343","SID20169335","Sem_7",90,41,95,58,62,45,65
"20344","SID20169335","Sem_8",54,77,92,60,42,93,85
"20345","SID20169342","Sem_1",87,53,93,40,58,58,41
"20346","SID20169342","Sem_2",90,96,43,79,58,45,82
"20347","SID20169342","Sem_3",50,86,87,67,81,40,95
"20348","SID20169342","Sem_4",44,59,99,88,86,56,58
"20349","SID20169342","Sem_5",53,74,74,79,58,81,74
